X    f(X)    f'(X)    f''(X)    C(X)    absolute_error
1.042899999999966e+01    -5.912173693787829e-05    5.911823649764885e-05    -5.911125080128822e-05    -2.745593829737241e-15    2.745593829737241e-15
1.042999999999966e+01    -5.906264824715895e-05    5.905915478563786e-05    -5.905218306065065e-05    -2.745599168433491e-15    2.745599168433491e-15
1.043099999999966e+01    -5.900361860862760e-05    5.900013211185743e-05    -5.899317433034646e-05    -2.745599752053189e-15    2.745599752053189e-15
1.043199999999966e+01    -5.894464796327549e-05    5.894116841732670e-05    -5.893422455145054e-05    -2.745596823671552e-15    2.745596823671552e-15
1.043299999999966e+01    -5.888573625215283e-05    5.888226364312369e-05    -5.887533366509656e-05    -2.745598671394384e-15    2.745598671394384e-15
1.043399999999966e+01    -5.882688341636875e-05    5.882341773038526e-05    -5.881650161247690e-05    -2.745593924328792e-15    2.745593924328792e-15
1.043499999999966e+01    -5.876808939709118e-05    5.876463062030707e-05    -5.875772833484262e-05    -2.745590710956114e-15    2.745590710956114e-15
1.043599999999966e+01    -5.870935413554684e-05    5.870590225414348e-05    -5.869901377350339e-05    -2.745589931281119e-15    2.745589931281119e-15
1.043699999999965e+01    -5.865067757302116e-05    5.864723257320751e-05    -5.864035786982742e-05    -2.745584951940062e-15    2.745584951940062e-15
1.043799999999965e+01    -5.859205965085822e-05    5.858862151887080e-05    -5.858176056524142e-05    -2.745587867998957e-15    2.745587867998957e-15
1.043899999999965e+01    -5.853350031046074e-05    5.853006903256351e-05    -5.852322180123054e-05    -2.745582817169914e-15    2.745582817169914e-15
1.043999999999965e+01    -5.847499949328993e-05    5.847157505577430e-05    -5.846474151933829e-05    -2.745585018964014e-15    2.745585018964014e-15
1.044099999999965e+01    -5.841655714086550e-05    5.841313953005027e-05    -5.840631966116651e-05    -2.745581400340795e-15    2.745581400340795e-15
1.044199999999965e+01    -5.835817319476560e-05    5.835476239699685e-05    -5.834795616837530e-05    -2.745589294479497e-15    2.745589294479497e-15
1.044299999999965e+01    -5.829984759662673e-05    5.829644359827782e-05    -5.828965098268295e-05    -2.745590076155638e-15    2.745590076155638e-15
1.044399999999965e+01    -5.824158028814370e-05    5.823818307561519e-05    -5.823140404586590e-05    -2.745582203993477e-15    2.745582203993477e-15
1.044499999999965e+01    -5.818337121106956e-05    5.817998077078919e-05    -5.817321529975869e-05    -2.745580575768004e-15    2.745580575768004e-15
1.044599999999965e+01    -5.812522030721557e-05    5.812183662563815e-05    -5.811508468625386e-05    -2.745576480260828e-15    2.745576480260828e-15
1.044699999999965e+01    -5.806712751845110e-05    5.806375058205850e-05    -5.805701214730195e-05    -2.745576998061560e-15    2.745576998061560e-15
1.044799999999965e+01    -5.800909278670361e-05    5.800572258200469e-05    -5.799899762491138e-05    -2.745578212254605e-15    2.745578212254605e-15
1.044899999999965e+01    -5.795111605395858e-05    5.794775256748913e-05    -5.794104106114846e-05    -2.745578803964223e-15    2.745578803964223e-15
1.044999999999965e+01    -5.789319726225943e-05    5.788984048058215e-05    -5.788314239813727e-05    -2.745578398590150e-15    2.745578398590150e-15
1.045099999999965e+01    -5.783533635370750e-05    5.783198626341188e-05    -5.782530157805964e-05    -2.745572171028196e-15    2.745572171028196e-15
1.045199999999965e+01    -5.777753327046197e-05    5.777418985816431e-05    -5.776751854315509e-05    -2.745575554244881e-15    2.745575554244881e-15
1.045299999999965e+01    -5.771978795473979e-05    5.771645120708309e-05    -5.770979323572075e-05    -2.745578591891743e-15    2.745578591891743e-15
1.045399999999965e+01    -5.766210034881565e-05    5.765877025246959e-05    -5.765212559811131e-05    -2.745578466011902e-15    2.745578466011902e-15
1.045499999999964e+01    -5.760447039502190e-05    5.760114693668278e-05    -5.759451557273901e-05    -2.745579555629288e-15    2.745579555629288e-15
1.045599999999964e+01    -5.754689803574854e-05    5.754358120213921e-05    -5.753696310207350e-05    -2.745578431484913e-15    2.745578431484913e-15
1.045699999999964e+01    -5.748938321344306e-05    5.748607299131289e-05    -5.747946812864184e-05    -2.745572604560293e-15    2.745572604560293e-15
1.045799999999964e+01    -5.743192587061050e-05    5.742862224673531e-05    -5.742203059502844e-05    -2.745564710425605e-15    2.745564710425605e-15
1.045899999999964e+01    -5.737452594981331e-05    5.737122891099535e-05    -5.736465044387498e-05    -2.745569710997449e-15    2.745569710997449e-15
1.045999999999964e+01    -5.731718339367135e-05    5.731389292673918e-05    -5.730732761788037e-05    -2.745568379656564e-15    2.745568379656564e-15
1.046099999999964e+01    -5.725989814486178e-05    5.725661423667028e-05    -5.725006205980067e-05    -2.745572741316620e-15    2.745572741316620e-15
1.046199999999964e+01    -5.720267014611903e-05    5.719939278354934e-05    -5.719285371244907e-05    -2.745573182372644e-15    2.745573182372644e-15
1.046299999999964e+01    -5.714549934023476e-05    5.714222851019419e-05    -5.713570251869580e-05    -2.745571210667568e-15    2.745571210667568e-15
1.046399999999964e+01    -5.708838567005777e-05    5.708512135947978e-05    -5.707860842146810e-05    -2.745571923861732e-15    2.745571923861732e-15
1.046499999999964e+01    -5.703132907849394e-05    5.702807127433809e-05    -5.702157136375014e-05    -2.745571883206493e-15    2.745571883206493e-15
1.046599999999964e+01    -5.697432950850624e-05    5.697107819775809e-05    -5.696459128858298e-05    -2.745570642841175e-15    2.745570642841175e-15
1.046699999999964e+01    -5.691738690311456e-05    5.691414207278570e-05    -5.690766813906450e-05    -2.745577631425673e-15    2.745577631425673e-15
1.046799999999964e+01    -5.686050120539576e-05    5.685726284252369e-05    -5.685080185834935e-05    -2.745572571263127e-15    2.745572571263127e-15
1.046899999999964e+01    -5.680367235848356e-05    5.680044045013167e-05    -5.679399238964890e-05    -2.745576503222784e-15    2.745576503222784e-15
1.046999999999964e+01    -5.674690030556847e-05    5.674367483882597e-05    -5.673723967623118e-05    -2.745574321059962e-15    2.745574321059962e-15
1.047099999999964e+01    -5.669018498989779e-05    5.668696595187967e-05    -5.668054366142079e-05    -2.745565923447372e-15    2.745565923447372e-15
1.047199999999964e+01    -5.663352635477548e-05    5.663031373262247e-05    -5.662390428859893e-05    -2.745572159617282e-15    2.745572159617282e-15
1.047299999999963e+01    -5.657692434356218e-05    5.657371812444067e-05    -5.656732150120323e-05    -2.745575941647851e-15    2.745575941647851e-15
1.047399999999963e+01    -5.652037889967510e-05    5.651717907077709e-05    -5.651079524272778e-05    -2.745568956326675e-15    2.745568956326675e-15
1.047499999999963e+01    -5.646388996658796e-05    5.646069651513105e-05    -5.645432545672305e-05    -2.745568698227594e-15    2.745568698227594e-15
1.047599999999963e+01    -5.640745748783097e-05    5.640427040105829e-05    -5.639791208679582e-05    -2.745574197551583e-15    2.745574197551583e-15
1.047699999999963e+01    -5.635108140699078e-05    5.634790067217088e-05    -5.634155507660914e-05    -2.745572058164109e-15    2.745572058164109e-15
1.047799999999963e+01    -5.629476166771035e-05    5.629158727213725e-05    -5.628525436988225e-05    -2.745574759723519e-15    2.745574759723519e-15
1.047899999999963e+01    -5.623849821368898e-05    5.623533014468204e-05    -5.622900991039056e-05    -2.745568207467464e-15    2.745568207467464e-15
1.047999999999963e+01    -5.618229098868220e-05    5.617912923358611e-05    -5.617282164196556e-05    -2.745577089338482e-15    2.745577089338482e-15
1.048099999999963e+01    -5.612613993650174e-05    5.612298448268646e-05    -5.611668950849480e-05    -2.745572911665175e-15    2.745572911665175e-15
1.048199999999963e+01    -5.607004500101546e-05    5.606689583587616e-05    -5.606061345392179e-05    -2.745572696403735e-15    2.745572696403735e-15
1.048299999999963e+01    -5.601400612614731e-05    5.601086323710432e-05    -5.600459342224598e-05    -2.745570885207325e-15    2.745570885207325e-15
1.048399999999963e+01    -5.595802325587724e-05    5.595488663037602e-05    -5.594862935752270e-05    -2.745574570004989e-15    2.745574570004989e-15
1.048499999999963e+01    -5.590209633424119e-05    5.589896595975226e-05    -5.589272120386308e-05    -2.745575003646278e-15    2.745575003646278e-15
1.048599999999963e+01    -5.584622530533100e-05    5.584310116934988e-05    -5.583686890543401e-05    -2.745575550951497e-15    2.745575550951497e-15
1.048699999999963e+01    -5.579041011329436e-05    5.578729220334157e-05    -5.578107240645811e-05    -2.745569369428123e-15    2.745569369428123e-15
1.048799999999963e+01    -5.573465070233478e-05    5.573153900595572e-05    -5.572533165121362e-05    -2.745572953338752e-15    2.745572953338752e-15
1.048899999999963e+01    -5.567894701671149e-05    5.567584152147645e-05    -5.566964658403439e-05    -2.745574562567053e-15    2.745574562567053e-15
1.048999999999963e+01    -5.562329900073942e-05    5.562019969424350e-05    -5.561401714930981e-05    -2.745571093704593e-15    2.745571093704593e-15
1.049099999999962e+01    -5.556770659878912e-05    5.556461346865220e-05    -5.555844329148475e-05    -2.745576310909449e-15    2.745576310909449e-15
1.049199999999962e+01    -5.551216975528675e-05    5.550908278915340e-05    -5.550292495505950e-05    -2.745579918523051e-15    2.745579918523051e-15
1.049299999999962e+01    -5.545668841471395e-05    5.545360760025343e-05    -5.544746208458975e-05    -2.745581168534853e-15    2.745581168534853e-15
1.049399999999962e+01    -5.540126252160785e-05    5.539818784651403e-05    -5.539205462468647e-05    -2.745579937864988e-15    2.745579937864988e-15
1.049499999999962e+01    -5.534589202056099e-05    5.534282347255231e-05    -5.533670252001592e-05    -2.745586296566086e-15    2.745586296566086e-15
1.049599999999962e+01    -5.529057685622127e-05    5.528751442304069e-05    -5.528140571529957e-05    -2.745584510226616e-15    2.745584510226616e-15
1.049699999999962e+01    -5.523531697329185e-05    5.523226064270681e-05    -5.522616415531402e-05    -2.745586943002622e-15    2.745586943002622e-15
1.049799999999962e+01    -5.518011231653120e-05    5.517706207633354e-05    -5.517097778489099e-05    -2.745580203411990e-15    2.745580203411990e-15
1.049899999999962e+01    -5.512496283075293e-05    5.512191866875888e-05    -5.511584654891723e-05    -2.745578425195770e-15    2.745578425195770e-15
1.049999999999962e+01    -5.506986846082579e-05    5.506683036487591e-05    -5.506077039233449e-05    -2.745575537015537e-15    2.745575537015537e-15
1.050099999999962e+01    -5.501482915167364e-05    5.501179710963275e-05    -5.500574926013945e-05    -2.745573405019628e-15    2.745573405019628e-15
1.050199999999962e+01    -5.495984484827532e-05    5.495681884803248e-05    -5.495078309738365e-05    -2.745573471045070e-15    2.745573471045070e-15
1.050299999999962e+01    -5.490491549566467e-05    5.490189552513314e-05    -5.489587184917349e-05    -2.745575775984160e-15    2.745575775984160e-15
1.050399999999962e+01    -5.485004103893044e-05    5.484702708604758e-05    -5.484101546067010e-05    -2.745575287650727e-15    2.745575287650727e-15
1.050499999999962e+01    -5.479522142321625e-05    5.479221347594349e-05    -5.478621387708937e-05    -2.745576515365464e-15    2.745576515365464e-15
1.050599999999962e+01    -5.474045659372049e-05    5.473745464004333e-05    -5.473146704370180e-05    -2.745572273945476e-15    2.745572273945476e-15
1.050699999999962e+01    -5.468574649569634e-05    5.468275052362425e-05    -5.467677490583253e-05    -2.745571082113080e-15    2.745571082113080e-15
1.050799999999962e+01    -5.463109107445164e-05    5.462810107201804e-05    -5.462213740886125e-05    -2.745569258564841e-15    2.745569258564841e-15
1.050899999999961e+01    -5.457649027534890e-05    5.457350623061109e-05    -5.456755449822215e-05    -2.745578213054092e-15    2.745578213054092e-15
1.050999999999961e+01    -5.452194404380520e-05    5.451896594484432e-05    -5.451302611940383e-05    -2.745577048241497e-15    2.745577048241497e-15
1.051099999999961e+01    -5.446745232529216e-05    5.446448016021316e-05    -5.445855221794932e-05    -2.745578968729325e-15    2.745578968729325e-15
1.051199999999961e+01    -5.441301506533588e-05    5.441004882226744e-05    -5.440413273945596e-05    -2.745576467821234e-15    2.745576467821234e-15
1.051299999999961e+01    -5.435863220951687e-05    5.435567187661138e-05    -5.434976762957538e-05    -2.745578105658895e-15    2.745578105658895e-15
1.051399999999961e+01    -5.430430370347001e-05    5.430134926890351e-05    -5.429545683401344e-05    -2.745576550319307e-15    2.745576550319307e-15
1.051499999999961e+01    -5.425002949288451e-05    5.424708094485666e-05    -5.424120029853015e-05    -2.745579215323218e-15    2.745579215323218e-15
1.051599999999961e+01    -5.419580952350383e-05    5.419286685023782e-05    -5.418699796893968e-05    -2.745577823178448e-15    2.745577823178448e-15
1.051699999999961e+01    -5.414164374112562e-05    5.413870693086819e-05    -5.413284979111022e-05    -2.745579791129188e-15    2.745579791129188e-15
1.051799999999961e+01    -5.408753209160171e-05    5.408460113262304e-05    -5.407875571096401e-05    -2.745580837791145e-15    2.745580837791145e-15
1.051899999999961e+01    -5.403347452083802e-05    5.403054940143171e-05    -5.402471567447722e-05    -2.745579023049028e-15    2.745579023049028e-15
1.051999999999961e+01    -5.397947097479451e-05    5.397655168327753e-05    -5.397072962767994e-05    -2.745579700390629e-15    2.745579700390629e-15
1.052099999999961e+01    -5.392552139948511e-05    5.392260792419777e-05    -5.391679751665608e-05    -2.745584012369561e-15    2.745584012369561e-15
1.052199999999961e+01    -5.387162574097772e-05    5.386871807028359e-05    -5.386291928754338e-05    -2.745581890219350e-15    2.745581890219350e-15
1.052299999999961e+01    -5.381778394539411e-05    5.381488206767998e-05    -5.380909488653332e-05    -2.745581700565082e-15    2.745581700565082e-15
1.052399999999961e+01    -5.376399595890987e-05    5.376109986258574e-05    -5.375532425987104e-05    -2.745580829491417e-15    2.745580829491417e-15
1.052499999999961e+01    -5.371026172775436e-05    5.370737140125336e-05    -5.370160735385535e-05    -2.745583377630140e-15    2.745583377630140e-15
1.052599999999961e+01    -5.365658119821068e-05    5.365369662998903e-05    -5.364794411483861e-05    -2.745574409222443e-15    2.745574409222443e-15
1.052699999999960e+01    -5.360295431661557e-05    5.360007549515255e-05    -5.359433448922674e-05    -2.745582535364756e-15    2.745582535364756e-15
1.052799999999960e+01    -5.354938102935942e-05    5.354650794315729e-05    -5.354077842347912e-05    -2.745580236770780e-15    2.745580236770780e-15
1.052899999999960e+01    -5.349586128288616e-05    5.349299392047013e-05    -5.348727586410855e-05    -2.745581323666326e-15    2.745581323666326e-15
1.052999999999960e+01    -5.344239502369321e-05    5.343953337361143e-05    -5.343382675768118e-05    -2.745576051983031e-15    2.745576051983031e-15
1.053099999999960e+01    -5.338898219833147e-05    5.338612624915492e-05    -5.338043105081653e-05    -2.745577588682078e-15    2.745577588682078e-15
1.053199999999960e+01    -5.333562275340523e-05    5.333277249372771e-05    -5.332708869018732e-05    -2.745572560339921e-15    2.745572560339921e-15
1.053299999999960e+01    -5.328231663557211e-05    5.327947205401022e-05    -5.327379962251953e-05    -2.745571626247757e-15    2.745571626247757e-15
1.053399999999960e+01    -5.322906379154306e-05    5.322622487673610e-05    -5.322056379459226e-05    -2.745569378693894e-15    2.745569378693894e-15
1.053499999999960e+01    -5.317586416808223e-05    5.317303090869218e-05    -5.316738115323774e-05    -2.745572909075439e-15    2.745572909075439e-15
1.053599999999960e+01    -5.312271771200698e-05    5.311989009671847e-05    -5.311425164534123e-05    -2.745573606361349e-15    2.745573606361349e-15
1.053699999999960e+01    -5.306962437018780e-05    5.306680238770804e-05    -5.306117521784100e-05    -2.745578133871541e-15    2.745578133871541e-15
1.053799999999960e+01    -5.301658408954826e-05    5.301376772860699e-05    -5.300815181772827e-05    -2.745579551109001e-15    2.745579551109001e-15
1.053899999999960e+01    -5.296359681706495e-05    5.296078606641444e-05    -5.295518139204713e-05    -2.745578882044488e-15    2.745578882044488e-15
1.053999999999960e+01    -5.291066249976745e-05    5.290785734818239e-05    -5.290226388789454e-05    -2.745580706528578e-15    2.745580706528578e-15
1.054099999999960e+01    -5.285778108473824e-05    5.285498152101576e-05    -5.284939925242021e-05    -2.745579360360382e-15    2.745579360360382e-15
1.054199999999960e+01    -5.280495251911268e-05    5.280215853207226e-05    -5.279658743282662e-05    -2.745579016028380e-15    2.745579016028380e-15
1.054299999999960e+01    -5.275217675007895e-05    5.274938832856239e-05    -5.274382837636891e-05    -2.745578044448303e-15    2.745578044448303e-15
1.054399999999960e+01    -5.269945372487799e-05    5.269667085774938e-05    -5.269112203035486e-05    -2.745579185156314e-15    2.745579185156314e-15
1.054499999999959e+01    -5.264678339080344e-05    5.264400606694909e-05    -5.263846834214483e-05    -2.745578859916935e-15    2.745578859916935e-15
1.054599999999959e+01    -5.259416569520163e-05    5.259139390353002e-05    -5.258586725915169e-05    -2.745580419432732e-15    2.745580419432732e-15
1.054699999999959e+01    -5.254160058547146e-05    5.253883431491322e-05    -5.253331872884079e-05    -2.745579167193103e-15    2.745579167193103e-15
1.054799999999959e+01    -5.248908800906438e-05    5.248632724857227e-05    -5.248082269872989e-05    -2.745580798800275e-15    2.745580798800275e-15
1.054899999999959e+01    -5.243662791348438e-05    5.243387265203317e-05    -5.242837911638915e-05    -2.745574767031756e-15    2.745574767031756e-15
1.054999999999959e+01    -5.238422024628786e-05    5.238147047287436e-05    -5.237598792944101e-05    -2.745581610711354e-15    2.745581610711354e-15
1.055099999999959e+01    -5.233186495508363e-05    5.232912065872661e-05    -5.232364908556018e-05    -2.745579011434562e-15    2.745579011434562e-15
1.055199999999959e+01    -5.227956198753284e-05    5.227682315727298e-05    -5.227136253247359e-05    -2.745575204923661e-15    2.745575204923661e-15
1.055299999999959e+01    -5.222731129134894e-05    5.222457791624881e-05    -5.221912821796035e-05    -2.745579627682741e-15    2.745579627682741e-15
1.055399999999959e+01    -5.217511281429760e-05    5.217238488344159e-05    -5.216694608985163e-05    -2.745581395211579e-15    2.745581395211579e-15
1.055499999999959e+01    -5.212296650419670e-05    5.212024400669101e-05    -5.211481609603070e-05    -2.745581948486926e-15    2.745581948486926e-15
1.055599999999959e+01    -5.207087230891624e-05    5.206815523388880e-05    -5.206273818443279e-05    -2.745580238691536e-15    2.745580238691536e-15
1.055699999999959e+01    -5.201883017637830e-05    5.201611851297875e-05    -5.201071230304513e-05    -2.745584206292865e-15    2.745584206292865e-15
1.055799999999959e+01    -5.196684005455699e-05    5.196413379195663e-05    -5.195873839990680e-05    -2.745578492122306e-15    2.745578492122306e-15
1.055899999999959e+01    -5.191490189147842e-05    5.191220101887015e-05    -5.190681642310879e-05    -2.745578347191409e-15    2.745578347191409e-15
1.055999999999959e+01    -5.186301563522058e-05    5.186032014181891e-05    -5.185494632079382e-05    -2.745579198255253e-15    2.745579198255253e-15
1.056099999999959e+01    -5.181118123391338e-05    5.180849110895434e-05    -5.180312804115640e-05    -2.745573726727545e-15    2.745573726727545e-15
1.056199999999959e+01    -5.175939863573854e-05    5.175671386847963e-05    -5.175136153244272e-05    -2.745570894497316e-15    2.745570894497316e-15
1.056299999999958e+01    -5.170766778892955e-05    5.170498836864971e-05    -5.169964674295060e-05    -2.745571653675386e-15    2.745571653675386e-15
1.056399999999958e+01    -5.165598864177160e-05    5.165331455777120e-05    -5.164798362102949e-05    -2.745568737145559e-15    2.745568737145559e-15
1.056499999999958e+01    -5.160436114260157e-05    5.160169238420233e-05    -5.159637211508033e-05    -2.745568318309827e-15    2.745568318309827e-15
1.056599999999958e+01    -5.155278523980795e-05    5.155012179635290e-05    -5.154481217355558e-05    -2.745569924432160e-15    2.745569924432160e-15
1.056699999999958e+01    -5.150126088183081e-05    5.149860274268425e-05    -5.149330374495912e-05    -2.745566713180441e-15    2.745566713180441e-15
1.056799999999958e+01    -5.144978801716169e-05    5.144713517170916e-05    -5.144184677784622e-05    -2.745564020707350e-15    2.745564020707350e-15
1.056899999999958e+01    -5.139836659434364e-05    5.139571903199186e-05    -5.139044122082350e-05    -2.745561354862611e-15    2.745561354862611e-15
1.056999999999958e+01    -5.134699656197109e-05    5.134435427214794e-05    -5.133908702254885e-05    -2.745566728546263e-15    2.745566728546263e-15
1.057099999999958e+01    -5.129567786868983e-05    5.129304084084428e-05    -5.128778413173137e-05    -2.745566841025598e-15    2.745566841025598e-15
1.057199999999958e+01    -5.124441046319698e-05    5.124177868679907e-05    -5.123653249713139e-05    -2.745566754608372e-15    2.745566754608372e-15
1.057299999999958e+01    -5.119319429424089e-05    5.119056775878168e-05    -5.118533206756032e-05    -2.745573588421729e-15    2.745573588421729e-15
1.057399999999958e+01    -5.114202931062113e-05    5.113940800561265e-05    -5.113418279188068e-05    -2.745578153599059e-15    2.745578153599059e-15
1.057499999999958e+01    -5.109091546118842e-05    5.108829937616365e-05    -5.108308461900601e-05    -2.745577465580053e-15    2.745577465580053e-15
1.057599999999958e+01    -5.103985269484459e-05    5.103724181935738e-05    -5.103203749790084e-05    -2.745582339271952e-15    2.745582339271952e-15
1.057699999999958e+01    -5.098884096054250e-05    5.098623528416759e-05    -5.098104137758059e-05    -2.745584366378569e-15    2.745584366378569e-15
1.057799999999958e+01    -5.093788020728604e-05    5.093527971961894e-05    -5.093009620711159e-05    -2.745578251027735e-15    2.745578251027735e-15
1.057899999999958e+01    -5.088697038413003e-05    5.088437507478704e-05    -5.087920193561099e-05    -2.745580855012286e-15    2.745580855012286e-15
1.057999999999958e+01    -5.083611144018019e-05    5.083352129879834e-05    -5.082835851224669e-05    -2.745580029754162e-15    2.745580029754162e-15
1.058099999999957e+01    -5.078530332459309e-05    5.078271834083010e-05    -5.077756588623736e-05    -2.745581882815361e-15    2.745581882815361e-15
1.058199999999957e+01    -5.073454598657611e-05    5.073196615011033e-05    -5.072682400685230e-05    -2.745583384924763e-15    2.745583384924763e-15
1.058299999999957e+01    -5.068383937538736e-05    5.068126467591775e-05    -5.067613282341146e-05    -2.745584606069134e-15    2.745584606069134e-15
1.058399999999957e+01    -5.063318344033566e-05    5.063061386758173e-05    -5.062549228528533e-05    -2.745587265752141e-15    2.745587265752141e-15
1.058499999999957e+01    -5.058257813078046e-05    5.058001367448227e-05    -5.057490234189497e-05    -2.745582183790779e-15    2.745582183790779e-15
1.058599999999957e+01    -5.053202339613181e-05    5.052946404604988e-05    -5.052436294271187e-05    -2.745581631904300e-15    2.745581631904300e-15
1.058699999999957e+01    -5.048151918585031e-05    5.047896493176561e-05    -5.047387403725796e-05    -2.745580933858920e-15    2.745580933858920e-15
1.058799999999957e+01    -5.043106544944706e-05    5.042851628116094e-05    -5.042343557510553e-05    -2.745576038491715e-15    2.745576038491715e-15
1.058899999999957e+01    -5.038066213648357e-05    5.037811804381776e-05    -5.037304750587722e-05    -2.745575867797147e-15    2.745575867797147e-15
1.058999999999957e+01    -5.033030919657179e-05    5.032777016936832e-05    -5.032270977924590e-05    -2.745579417271131e-15    2.745579417271131e-15
1.059099999999957e+01    -5.028000657937397e-05    5.027747260749516e-05    -5.027242234493469e-05    -2.745579079422895e-15    2.745579079422895e-15
1.059199999999957e+01    -5.022975423460269e-05    5.022722530793108e-05    -5.022218515271687e-05    -2.745580385697693e-15    2.745580385697693e-15
1.059299999999957e+01    -5.017955211202075e-05    5.017702822045909e-05    -5.017199815241584e-05    -2.745581792252920e-15    2.745581792252920e-15
1.059399999999957e+01    -5.012940016144113e-05    5.012688129491233e-05    -5.012186129390508e-05    -2.745578867088599e-15    2.745578867088599e-15
1.059499999999957e+01    -5.007929833272699e-05    5.007678448117404e-05    -5.007177452710807e-05    -2.745575186910407e-15    2.745575186910407e-15
1.059599999999957e+01    -5.002924657579154e-05    5.002673772917755e-05    -5.002173780199830e-05    -2.745577721424791e-15    2.745577721424791e-15
1.059699999999957e+01    -4.997924484059806e-05    4.997674098890615e-05    -4.997175106859913e-05    -2.745577512979127e-15    2.745577512979127e-15
1.059799999999957e+01    -4.992929307715981e-05    4.992679421039309e-05    -4.992181427698384e-05    -2.745579659835884e-15    2.745579659835884e-15
1.059899999999956e+01    -4.987939123554000e-05    4.987689734372155e-05    -4.987192737727549e-05    -2.745579650996780e-15    2.745579650996780e-15
1.059999999999956e+01    -4.982953926585171e-05    4.982705033902452e-05    -4.982209031964696e-05    -2.745581010619408e-15    2.745581010619408e-15
1.060099999999956e+01    -4.977973711825790e-05    4.977725314648482e-05    -4.977230305432079e-05    -2.745581497323646e-15    2.745581497323646e-15
1.060199999999956e+01    -4.972998474297128e-05    4.972750571633502e-05    -4.972256553156926e-05    -2.745587662120271e-15    2.745587662120271e-15
1.060299999999956e+01    -4.968028209025434e-05    4.967780799885738e-05    -4.967287770171422e-05    -2.745583267732305e-15    2.745583267732305e-15
1.060399999999956e+01    -4.963062911041923e-05    4.962815994438383e-05    -4.962323951512713e-05    -2.745582510870128e-15    2.745582510870128e-15
1.060499999999956e+01    -4.958102575382778e-05    4.957856150329590e-05    -4.957365092222895e-05    -2.745581843345465e-15    2.745581843345465e-15
1.060599999999956e+01    -4.953147197089138e-05    4.952901262602466e-05    -4.952411187349014e-05    -2.745574605854382e-15    2.745574605854382e-15
1.060699999999956e+01    -4.948196771207097e-05    4.947951326305069e-05    -4.947462231943057e-05    -2.745575768595226e-15    2.745575768595226e-15
1.060799999999956e+01    -4.943251292787700e-05    4.943006336490405e-05    -4.942518221061948e-05    -2.745572182222919e-15    2.745572182222919e-15
1.060899999999956e+01    -4.938310756886936e-05    4.938066288216417e-05    -4.937579149767546e-05    -2.745575690966090e-15    2.745575690966090e-15
1.060999999999956e+01    -4.933375158565733e-05    4.933131176545986e-05    -4.932645013126636e-05    -2.745575430052888e-15    2.745575430052888e-15
1.061099999999956e+01    -4.928444492889953e-05    4.928200996546922e-05    -4.927715806210926e-05    -2.745577952759156e-15    2.745577952759156e-15
1.061199999999956e+01    -4.923518754930391e-05    4.923275743291963e-05    -4.922791524097044e-05    -2.745580219392743e-15    2.745580219392743e-15
1.061299999999956e+01    -4.918597939762762e-05    4.918355411858767e-05    -4.917872161866529e-05    -2.745582877430051e-15    2.745582877430051e-15
1.061399999999956e+01    -4.913682042467705e-05    4.913439997329907e-05    -4.912957714605829e-05    -2.745583042050517e-15    2.745583042050517e-15
1.061499999999956e+01    -4.908771058130772e-05    4.908529494792869e-05    -4.908048177406296e-05    -2.745585206906329e-15    2.745585206906329e-15
1.061599999999956e+01    -4.903864981842424e-05    4.903623899340042e-05    -4.903143545364179e-05    -2.745584466615156e-15    2.745584466615156e-15
1.061699999999956e+01    -4.898963808698031e-05    4.898723206068721e-05    -4.898243813580621e-05    -2.745582821103102e-15    2.745582821103102e-15
1.061799999999955e+01    -4.894067533797859e-05    4.893827410081093e-05    -4.893348977161656e-05    -2.745582009349640e-15    2.745582009349640e-15
1.061899999999955e+01    -4.889176152247072e-05    4.888936506484240e-05    -4.888459031218199e-05    -2.745587404214982e-15    2.745587404214982e-15
1.061999999999955e+01    -4.884289659155723e-05    4.884050490390127e-05    -4.883573970866045e-05    -2.745584726215100e-15    2.745584726215100e-15
1.062099999999955e+01    -4.879408049638752e-05    4.879169356915603e-05    -4.878693791225863e-05    -2.745580522944801e-15    2.745580522944801e-15
1.062199999999955e+01    -4.874531318815978e-05    4.874293101182396e-05    -4.873818487423192e-05    -2.745580226414237e-15    2.745580226414237e-15
1.062299999999955e+01    -4.869659461812098e-05    4.869421718317102e-05    -4.868948054588435e-05    -2.745573046050214e-15    2.745573046050214e-15
1.062399999999955e+01    -4.864792473756678e-05    4.864555203451185e-05    -4.864082487856854e-05    -2.745575063438821e-15    2.745575063438821e-15
1.062499999999955e+01    -4.859930349784150e-05    4.859693551720974e-05    -4.859221782368565e-05    -2.745577617622193e-15    2.745577617622193e-15
1.062599999999955e+01    -4.855073085033810e-05    4.854836758267653e-05    -4.854365933268537e-05    -2.745576771696647e-15    2.745576771696647e-15
1.062699999999955e+01    -4.850220674649807e-05    4.849984818237258e-05    -4.849514935706581e-05    -2.745581339455157e-15    2.745581339455157e-15
1.062799999999955e+01    -4.845373113781145e-05    4.845137726780675e-05    -4.844668784837350e-05    -2.745580040141479e-15    2.745580040141479e-15
1.062899999999955e+01    -4.840530397581670e-05    4.840295479053632e-05    -4.839827475820330e-05    -2.745573943167558e-15    2.745573943167558e-15
1.062999999999955e+01    -4.835692521210074e-05    4.835458070216695e-05    -4.834991003819841e-05    -2.745574645707281e-15    2.745574645707281e-15
